"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Hk1",0.00712844854018575,0.108674020826349,0.387,0.282,1,"EPO_nonresponsive","Hk1"
"Ppp6r1",0.00716028224779791,0.113291164696015,0.188,0.121,1,"EPO_nonresponsive","Ppp6r1"
"Ccdc12",0.00718903188288686,0.0914006392799569,0.799,0.721,1,"EPO_nonresponsive","Ccdc12"
"Txlna",0.00720305046777515,0.130322495574833,0.361,0.266,1,"EPO_nonresponsive","Txlna"
"Otulin",0.0072586153614261,0.109240480104782,0.281,0.19,1,"EPO_nonresponsive","Otulin"
"Mdm4",0.00730680109863728,0.115687152400568,0.213,0.141,1,"EPO_nonresponsive","Mdm4"
"Meg3",0.00734874733287209,0.297079838618095,0.102,0.056,1,"EPO_nonresponsive","Meg3"
"Spr",0.00737598865259415,0.120029874690795,0.382,0.292,1,"EPO_nonresponsive","Spr"
"Bag6",0.0073830953279926,0.115827950684235,0.263,0.18,1,"EPO_nonresponsive","Bag6"
"Susd3",0.00739389264208324,0.149392769696642,0.211,0.148,1,"EPO_nonresponsive","Susd3"
"Golga4",0.00740914311240256,0.126076462295387,0.308,0.223,1,"EPO_nonresponsive","Golga4"
"Glmp",0.00742414504245735,0.0953657262721096,0.296,0.197,1,"EPO_nonresponsive","Glmp"
"Csnk2b",0.0074856274607358,0.104641187354024,0.469,0.361,1,"EPO_nonresponsive","Csnk2b"
"Usp4",0.00753440281632518,0.0960347352360986,0.185,0.105,1,"EPO_nonresponsive","Usp4"
"Frmd8",0.00758526880160341,0.140386735874299,0.219,0.157,1,"EPO_nonresponsive","Frmd8"
"Arhgef6",0.00767874667588325,0.127101379079154,0.291,0.207,1,"EPO_nonresponsive","Arhgef6"
"Gbp7",0.00770177619273675,0.124815694149008,0.242,0.164,1,"EPO_nonresponsive","Gbp7"
"Ptpn11",0.00772326665116091,0.100802059414679,0.314,0.216,1,"EPO_nonresponsive","Ptpn11"
"Tmbim1",0.0077414009169477,0.130886170688303,0.317,0.23,1,"EPO_nonresponsive","Tmbim1"
"Pdcl3",0.0077504234560041,0.116690631299872,0.353,0.262,1,"EPO_nonresponsive","Pdcl3"
"Selplg",0.00778800287926343,0.134142634238072,0.569,0.475,1,"EPO_nonresponsive","Selplg"
"Arhgap17",0.00779046637871221,0.121728448044252,0.235,0.157,1,"EPO_nonresponsive","Arhgap17"
"St3gal2",0.00780074179822811,0.0883971194215212,0.103,0.046,1,"EPO_nonresponsive","St3gal2"
"Usp47",0.00789480773883801,0.108086107518423,0.155,0.092,1,"EPO_nonresponsive","Usp47"
"Cds2",0.00790421232539068,0.123768624941032,0.227,0.151,1,"EPO_nonresponsive","Cds2"
"Arfgef1",0.00800978334416191,0.104033105114582,0.247,0.164,1,"EPO_nonresponsive","Arfgef1"
"Sesn1",0.00804547641289083,0.130090238045696,0.163,0.108,1,"EPO_nonresponsive","Sesn1"
"Extl3",0.00805744085015847,0.100873650517044,0.11,0.059,1,"EPO_nonresponsive","Extl3"
"Fgfr1op2",0.00807149995122176,0.109980611446877,0.61,0.521,1,"EPO_nonresponsive","Fgfr1op2"
"Tmem106b",0.00813138892804462,0.092382045357659,0.166,0.095,1,"EPO_nonresponsive","Tmem106b"
"Ap2b1",0.00813265347236277,0.0944925941978468,0.375,0.269,1,"EPO_nonresponsive","Ap2b1"
"Zbtb14",0.00814376497486028,0.111390239431802,0.157,0.095,1,"EPO_nonresponsive","Zbtb14"
"Dnajb2",0.00814657611423742,0.107151274183115,0.139,0.079,1,"EPO_nonresponsive","Dnajb2"
"Tnfrsf1b",0.00815377706486213,0.106138839269808,0.289,0.19,1,"EPO_nonresponsive","Tnfrsf1b"
"Psrc1",0.00815788114404984,0.132322500271488,0.155,0.102,1,"EPO_nonresponsive","Psrc1"
"Trip10",0.00816812082985784,0.0954066642338771,0.119,0.066,1,"EPO_nonresponsive","Trip10"
"Gatad2b",0.00817239227486848,0.110880310652118,0.403,0.308,1,"EPO_nonresponsive","Gatad2b"
"Ctnna1",0.00828552451151434,0.0865698504648919,0.218,0.131,1,"EPO_nonresponsive","Ctnna1"
"Reep3",0.00831551005651723,0.106632123372041,0.188,0.115,1,"EPO_nonresponsive","Reep3"
"Cd84",0.0083306820129671,0.142545377634703,0.245,0.17,1,"EPO_nonresponsive","Cd84"
"Serinc1",0.00838091086242572,0.118329944617919,0.353,0.269,1,"EPO_nonresponsive","Serinc1"
"Ndrg1",0.00847569969644107,0.0999324727426175,0.239,0.157,1,"EPO_nonresponsive","Ndrg1"
"Mrpl43",0.00848184192061636,0.0940304664066816,0.505,0.393,1,"EPO_nonresponsive","Mrpl43"
"Anapc2",0.00854358504923345,0.0910716940783508,0.169,0.098,1,"EPO_nonresponsive","Anapc2"
"Lrrc41",0.00856654234779096,0.100035596643847,0.136,0.079,1,"EPO_nonresponsive","Lrrc41"
"Setd5",0.0085741546671857,0.129663086444587,0.386,0.298,1,"EPO_nonresponsive","Setd5"
"Gars",0.00869802948777172,0.122466209265106,0.327,0.243,1,"EPO_nonresponsive","Gars"
"Pcm1",0.00873579797372257,0.107840411689152,0.352,0.262,1,"EPO_nonresponsive","Pcm1"
"Vps52",0.0087447285790003,0.107611268322712,0.134,0.085,1,"EPO_nonresponsive","Vps52"
"Lyl1",0.00877474744643433,0.118289271915288,0.703,0.616,1,"EPO_nonresponsive","Lyl1"
"Arhgdib",0.00878117745658764,0.118335836314463,0.92,0.882,1,"EPO_nonresponsive","Arhgdib"
"Dach1",0.00880791872045704,0.0937604889355512,0.146,0.082,1,"EPO_nonresponsive","Dach1"
"Rnf20",0.00882724361834266,0.128534506772703,0.228,0.161,1,"EPO_nonresponsive","Rnf20"
"Rgs10",0.00884274098843876,0.178369219044325,0.413,0.338,1,"EPO_nonresponsive","Rgs10"
"Scaf1",0.00884489180810822,0.0899797953202357,0.152,0.082,1,"EPO_nonresponsive","Scaf1"
"Micu1",0.00892520114990605,0.111996223335083,0.186,0.121,1,"EPO_nonresponsive","Micu1"
"N4bp1",0.00893827221200915,0.119043260565118,0.197,0.128,1,"EPO_nonresponsive","N4bp1"
"Farsa",0.0089761361051927,0.0999360850419841,0.326,0.23,1,"EPO_nonresponsive","Farsa"
"Ldhb",0.00904684648968054,0.1351500421276,0.292,0.213,1,"EPO_nonresponsive","Ldhb"
"Trip11",0.00909456316820851,0.0900386737862715,0.18,0.108,1,"EPO_nonresponsive","Trip11"
"Zfp36l1",0.00910858404161034,0.116916460076426,0.154,0.095,1,"EPO_nonresponsive","Zfp36l1"
"Cmas",0.00911326853095785,0.135213200214191,0.588,0.511,1,"EPO_nonresponsive","Cmas"
"Arfgap1",0.00911935393906848,0.0809361394301814,0.134,0.069,1,"EPO_nonresponsive","Arfgap1"
"Rock2",0.00913915212114318,0.135606096678344,0.286,0.21,1,"EPO_nonresponsive","Rock2"
"Esd",0.00920745096139377,0.107447898010009,0.823,0.767,1,"EPO_nonresponsive","Esd"
"Ubp1",0.00922015858015603,0.0929054380380283,0.167,0.095,1,"EPO_nonresponsive","Ubp1"
"Klf9",0.0092235620466115,0.131388610207301,0.166,0.108,1,"EPO_nonresponsive","Klf9"
"Sertad2",0.0092764495498636,0.118085725678914,0.242,0.164,1,"EPO_nonresponsive","Sertad2"
"Mthfsl",0.00927892615871691,0.122897671414309,0.284,0.21,1,"EPO_nonresponsive","Mthfsl"
"Ice1",0.00928324015898808,0.0836891432560056,0.125,0.062,1,"EPO_nonresponsive","Ice1"
"Pot1a",0.00930080271636208,0.101668240301169,0.159,0.095,1,"EPO_nonresponsive","Pot1a"
"Zc3h4",0.00934190674453525,0.0914306136716834,0.151,0.085,1,"EPO_nonresponsive","Zc3h4"
"Map4k2",0.00935865093633806,0.0934316167270318,0.176,0.102,1,"EPO_nonresponsive","Map4k2"
"Gata2",0.00941120317181314,0.16015483376319,0.583,0.515,1,"EPO_nonresponsive","Gata2"
"Vgll4",0.00942322405814502,0.176034510510281,0.343,0.275,1,"EPO_nonresponsive","Vgll4"
"G6pdx",0.00943272263928626,0.087157520012737,0.174,0.098,1,"EPO_nonresponsive","G6pdx"
"Ikbkb",0.00944996452094474,0.0991363379447196,0.317,0.223,1,"EPO_nonresponsive","Ikbkb"
"Fam134b",0.00960879454904588,0.138822932634433,0.287,0.203,1,"EPO_nonresponsive","Fam134b"
"Cwf19l2",0.00966224896166003,0.0913585414495569,0.207,0.128,1,"EPO_nonresponsive","Cwf19l2"
"Nol8",0.00977247440051131,0.117906092176227,0.218,0.148,1,"EPO_nonresponsive","Nol8"
"Htatsf1",0.00978106690393205,0.106585400528695,0.264,0.184,1,"EPO_nonresponsive","Htatsf1"
"Tbc1d31",0.0098130096889483,0.0781300977091529,0.144,0.079,1,"EPO_nonresponsive","Tbc1d31"
"Mtch1",0.00981406089596503,0.119850817832615,0.503,0.413,1,"EPO_nonresponsive","Mtch1"
"Gatad2a",0.00981922748201012,0.109712656007311,0.269,0.18,1,"EPO_nonresponsive","Gatad2a"
"Commd9",0.00983303279765539,0.109330875372502,0.176,0.111,1,"EPO_nonresponsive","Commd9"
"Coro1b",0.00989029611110083,0.137137343530229,0.444,0.364,1,"EPO_nonresponsive","Coro1b"
"Ndrg2",0.00990384826669498,0.0964651384169028,0.136,0.072,1,"EPO_nonresponsive","Ndrg2"
"Adsl",0.00991379390428339,0.101139205832694,0.308,0.223,1,"EPO_nonresponsive","Adsl"
"Clip1",0.0099549844936387,0.115589066703638,0.228,0.151,1,"EPO_nonresponsive","Clip1"
"Gnpat",0.00996114112081995,0.100155965012718,0.212,0.138,1,"EPO_nonresponsive","Gnpat"
"Sppl2a",0.00996541428048054,0.119002410465538,0.184,0.118,1,"EPO_nonresponsive","Sppl2a"
"Kat6a",0.00997220156593639,0.0932639158143299,0.164,0.092,1,"EPO_nonresponsive","Kat6a"
"Copz1",0.00998076933061448,0.132456088858315,0.451,0.377,1,"EPO_nonresponsive","Copz1"
"Fam193a",0.00999377995154641,0.0856643597011755,0.138,0.075,1,"EPO_nonresponsive","Fam193a"
"Tmppe",0.0100719549153577,0.0935047925823171,0.161,0.095,1,"EPO_nonresponsive","Tmppe"
"Ccdc88a",0.0100727498405086,0.130853743014985,0.364,0.282,1,"EPO_nonresponsive","Ccdc88a"
"Wnk1",0.0100950093590553,0.0907271920846191,0.505,0.39,1,"EPO_nonresponsive","Wnk1"
"Eci2",0.010108762443731,0.121110804476608,0.401,0.315,1,"EPO_nonresponsive","Eci2"
"Tns1",0.0101090842573883,0.130552037551884,0.166,0.105,1,"EPO_nonresponsive","Tns1"
"Rnf213",0.0101302866401078,0.119865020040303,0.138,0.092,1,"EPO_nonresponsive","Rnf213"
"Ehmt2",0.01016589951091,0.115999628663418,0.198,0.128,1,"EPO_nonresponsive","Ehmt2"
"Fam168a",0.010210017614441,0.101237926371231,0.13,0.079,1,"EPO_nonresponsive","Fam168a"
"Chfr",0.0103063526510364,0.104055510471767,0.177,0.111,1,"EPO_nonresponsive","Chfr"
"Sh2b1",0.0103149897267017,0.111149840674059,0.228,0.151,1,"EPO_nonresponsive","Sh2b1"
"Copb1",0.0103304423862744,0.11964336129852,0.264,0.187,1,"EPO_nonresponsive","Copb1"
"H2-Q6",0.0104543572743547,0.131075358608793,0.333,0.249,1,"EPO_nonresponsive","H2-Q6"
"Ass1",0.0105322922902715,0.120408169154752,0.252,0.174,1,"EPO_nonresponsive","Ass1"
"Fbrs",0.0105596349178014,0.096707983119675,0.107,0.059,1,"EPO_nonresponsive","Fbrs"
"Stau1",0.0106008378639234,0.116122617829951,0.179,0.115,1,"EPO_nonresponsive","Stau1"
"Stat6",0.0106323430787066,0.106556595454718,0.155,0.092,1,"EPO_nonresponsive","Stat6"
"Dusp11",0.0106612831475876,0.0993765471029762,0.364,0.262,1,"EPO_nonresponsive","Dusp11"
"Psmd1",0.0107183687151862,0.135920484796622,0.406,0.331,1,"EPO_nonresponsive","Psmd1"
"Chd6",0.010740576183457,0.114499505639498,0.246,0.164,1,"EPO_nonresponsive","Chd6"
"Os9",0.0107572958164363,0.143904865303689,0.242,0.177,1,"EPO_nonresponsive","Os9"
"Vps26b",0.0107610641357481,0.0818494487919677,0.127,0.066,1,"EPO_nonresponsive","Vps26b"
"Dstyk",0.010767354146243,0.0932110919086978,0.125,0.072,1,"EPO_nonresponsive","Dstyk"
"Arpc1b",0.0108106779522377,0.0781657023444398,0.986,0.984,1,"EPO_nonresponsive","Arpc1b"
"Gprasp1",0.0108973270499551,0.123084171227642,0.145,0.098,1,"EPO_nonresponsive","Gprasp1"
"Fgfr1",0.0109190541927235,0.126272061336549,0.119,0.072,1,"EPO_nonresponsive","Fgfr1"
"Nr2c2",0.0109254091673286,0.117742588438064,0.211,0.141,1,"EPO_nonresponsive","Nr2c2"
"Mob3c",0.0109276441487369,0.114185544246818,0.196,0.128,1,"EPO_nonresponsive","Mob3c"
"Gtf2i",0.0109774792749821,0.121930489924613,0.397,0.305,1,"EPO_nonresponsive","Gtf2i"
"Zranb1",0.0109865546945919,0.11123330313174,0.229,0.154,1,"EPO_nonresponsive","Zranb1"
"Ddx46",0.011001884513994,0.0942775520803524,0.497,0.4,1,"EPO_nonresponsive","Ddx46"
"Ipo8",0.0110020594486687,0.0807347993574441,0.154,0.085,1,"EPO_nonresponsive","Ipo8"
"Baz2a",0.0110430858925088,0.103139286189401,0.182,0.108,1,"EPO_nonresponsive","Baz2a"
"Polr1c",0.0110580131029199,0.100967283444267,0.421,0.331,1,"EPO_nonresponsive","Polr1c"
"Eif3i",0.0111049690682232,0.108341853770626,0.841,0.807,1,"EPO_nonresponsive","Eif3i"
"Triap1",0.01112364182686,0.107291251952996,0.291,0.207,1,"EPO_nonresponsive","Triap1"
"Nfatc2",0.011141069552664,0.0992565894759931,0.165,0.098,1,"EPO_nonresponsive","Nfatc2"
"Vrk3",0.0111730556093555,0.112648231725881,0.32,0.236,1,"EPO_nonresponsive","Vrk3"
"Chd1",0.0111892019973843,0.127434446010285,0.456,0.37,1,"EPO_nonresponsive","Chd1"
"Surf1",0.0111903723559919,0.102806704687043,0.202,0.128,1,"EPO_nonresponsive","Surf1"
"Tinagl1",0.0112076127359589,0.139564018331952,0.186,0.121,1,"EPO_nonresponsive","Tinagl1"
"Wdr4",0.0112844099333661,0.0808080314962318,0.141,0.075,1,"EPO_nonresponsive","Wdr4"
"Mphosph10",0.0113592696431961,0.0879222434595898,0.364,0.266,1,"EPO_nonresponsive","Mphosph10"
"Kdm5c",0.0113695331134138,0.101185962288372,0.142,0.085,1,"EPO_nonresponsive","Kdm5c"
"Fam213a",0.0113818585790403,0.132339800055723,0.304,0.223,1,"EPO_nonresponsive","Fam213a"
"Maged2",0.0114075161610801,0.104008862674297,0.129,0.075,1,"EPO_nonresponsive","Maged2"
"Atp1a1",0.0115127979620177,0.111105429979369,0.512,0.42,1,"EPO_nonresponsive","Atp1a1"
"Dcaf8",0.011635308965712,0.146582914730773,0.414,0.334,1,"EPO_nonresponsive","Dcaf8"
"Pum2",0.0116636817009755,0.115834207492207,0.438,0.351,1,"EPO_nonresponsive","Pum2"
"Dgkz",0.0117151652855107,0.126459922136594,0.237,0.17,1,"EPO_nonresponsive","Dgkz"
"Mrpl45",0.0117789591893051,0.107790163913258,0.305,0.216,1,"EPO_nonresponsive","Mrpl45"
"Anxa7",0.0117800923775226,0.135571115315455,0.385,0.302,1,"EPO_nonresponsive","Anxa7"
"Dnajc30",0.0118233095621256,0.114593056613036,0.24,0.17,1,"EPO_nonresponsive","Dnajc30"
"Atp6v1a",0.0118557541822648,0.114495807584852,0.282,0.203,1,"EPO_nonresponsive","Atp6v1a"
"Stk11",0.0118898835185994,0.104350650599178,0.433,0.338,1,"EPO_nonresponsive","Stk11"
"Ccdc9",0.0118999199509119,0.0870663683806458,0.153,0.085,1,"EPO_nonresponsive","Ccdc9"
"Eif3l",0.0119637836415722,0.136874423481503,0.57,0.498,1,"EPO_nonresponsive","Eif3l"
"Tbc1d1",0.0119775742827216,0.0963023449676394,0.124,0.072,1,"EPO_nonresponsive","Tbc1d1"
"Map7",0.0119808721979903,0.110370103722147,0.193,0.121,1,"EPO_nonresponsive","Map7"
"Cd300a",0.0120343069410665,0.113915902632368,0.145,0.092,1,"EPO_nonresponsive","Cd300a"
"Map2k3",0.0121405098857791,0.107558255150633,0.496,0.397,1,"EPO_nonresponsive","Map2k3"
"Csf2ra",0.0121683095606272,0.116884491996526,0.207,0.141,1,"EPO_nonresponsive","Csf2ra"
"Ell",0.0122114920560329,0.0939022861570426,0.125,0.072,1,"EPO_nonresponsive","Ell"
"Clta",0.0122381037287835,0.0959620347223551,0.794,0.721,1,"EPO_nonresponsive","Clta"
"Rbbp9",0.0123047026987117,0.0812998918235089,0.101,0.056,1,"EPO_nonresponsive","Rbbp9"
"Strn3",0.0123082729558593,0.126545195959878,0.255,0.187,1,"EPO_nonresponsive","Strn3"
"Nceh1",0.0123147429814224,0.132751755048217,0.235,0.164,1,"EPO_nonresponsive","Nceh1"
"Calcrl",0.0123615971927421,0.102143304598024,0.131,0.075,1,"EPO_nonresponsive","Calcrl"
"H1f0",0.0123939058666818,0.143949524915387,0.539,0.452,1,"EPO_nonresponsive","H1f0"
"Mlxip",0.0124393135823754,0.108916607149217,0.159,0.105,1,"EPO_nonresponsive","Mlxip"
"Msl1",0.0124723309428903,0.0962019302765965,0.518,0.416,1,"EPO_nonresponsive","Msl1"
"Ctsd",0.0124790366537561,0.159527541423442,0.768,0.705,1,"EPO_nonresponsive","Ctsd"
"Rnf14",0.0125026750574812,0.12313476141604,0.188,0.125,1,"EPO_nonresponsive","Rnf14"
"Ppme1",0.0125497814052562,0.0966553756910029,0.186,0.121,1,"EPO_nonresponsive","Ppme1"
"Npepps",0.0125519987386687,0.122250790467207,0.236,0.167,1,"EPO_nonresponsive","Npepps"
"Glul",0.012555501831513,0.151126250496022,0.385,0.315,1,"EPO_nonresponsive","Glul"
"Spred1",0.0126087150392617,0.130483222125282,0.235,0.17,1,"EPO_nonresponsive","Spred1"
"Dnttip2",0.0126617894708629,0.128025579307282,0.324,0.246,1,"EPO_nonresponsive","Dnttip2"
"Trrap",0.012677188350138,0.099769834439076,0.185,0.118,1,"EPO_nonresponsive","Trrap"
"Gnb2l1",0.0127249560426617,0.0713534970273768,0.999,1,1,"EPO_nonresponsive","Gnb2l1"
"Kcnq1ot1",0.0129044141441585,0.106240046305865,0.744,0.669,1,"EPO_nonresponsive","Kcnq1ot1"
"Fem1b",0.0129677537516683,0.0799952451902576,0.118,0.062,1,"EPO_nonresponsive","Fem1b"
"Vps35",0.0130010631558046,0.118451130264217,0.378,0.298,1,"EPO_nonresponsive","Vps35"
"Gucd1",0.0130077087234064,0.0836127781695806,0.102,0.052,1,"EPO_nonresponsive","Gucd1"
"Sos2",0.0131657621287232,0.0895932746495753,0.128,0.069,1,"EPO_nonresponsive","Sos2"
"Ccdc181",0.0132136696083516,0.107937403260481,0.141,0.089,1,"EPO_nonresponsive","Ccdc181"
"Kxd1",0.0132349137418649,0.128994782117991,0.495,0.42,1,"EPO_nonresponsive","Kxd1"
"Smdt1",0.0132356409114753,0.0935345104733603,0.818,0.754,1,"EPO_nonresponsive","Smdt1"
"Acss2",0.0132369193240626,0.0992906149274457,0.136,0.085,1,"EPO_nonresponsive","Acss2"
"Mbd3",0.0132906753047878,0.110125633475984,0.533,0.449,1,"EPO_nonresponsive","Mbd3"
"Hspa5",0.0133084191307503,0.132630766545104,0.519,0.43,1,"EPO_nonresponsive","Hspa5"
"Cenpt",0.0133207999240863,0.108530539354399,0.496,0.403,1,"EPO_nonresponsive","Cenpt"
"Timp2",0.0133356693368979,0.0742990262764004,0.128,0.069,1,"EPO_nonresponsive","Timp2"
"Crtc2",0.0133681199626377,0.0806551254950819,0.109,0.056,1,"EPO_nonresponsive","Crtc2"
"Cul4a",0.013407477113056,0.105821307294521,0.2,0.131,1,"EPO_nonresponsive","Cul4a"
"Creb1",0.0134433688520312,0.0995486998219277,0.229,0.148,1,"EPO_nonresponsive","Creb1"
"Hipk2",0.0136462118418301,0.0773007516631228,0.121,0.066,1,"EPO_nonresponsive","Hipk2"
"Cenpc1",0.0137423967749339,0.116260872607327,0.221,0.161,1,"EPO_nonresponsive","Cenpc1"
"Rabl6",0.0137911078876102,0.121243956213292,0.366,0.282,1,"EPO_nonresponsive","Rabl6"
"Prrc2a",0.0138293359775385,0.135795723067231,0.382,0.305,1,"EPO_nonresponsive","Prrc2a"
"Man1a2",0.0138688594404418,0.125079184772992,0.363,0.285,1,"EPO_nonresponsive","Man1a2"
"Meis1",0.0139397453548075,0.10556723551145,0.768,0.689,1,"EPO_nonresponsive","Meis1"
"Smarcc1",0.013944880310087,0.113367322818281,0.467,0.384,1,"EPO_nonresponsive","Smarcc1"
"Sepp1",0.0140117826075304,0.113066175079396,0.439,0.351,1,"EPO_nonresponsive","Sepp1"
"Acaa2",0.0140214888164407,0.109811290915911,0.264,0.197,1,"EPO_nonresponsive","Acaa2"
"Ikbip",0.0140823685869246,0.0841960516956093,0.118,0.069,1,"EPO_nonresponsive","Ikbip"
"Igf1r",0.0140877647396137,0.131965058893795,0.29,0.21,1,"EPO_nonresponsive","Igf1r"
"Ccdc166",0.0141207628296955,0.0788365437953007,0.113,0.059,1,"EPO_nonresponsive","Ccdc166"
"Gak",0.0141248766808649,0.0916390531288389,0.132,0.079,1,"EPO_nonresponsive","Gak"
"Acap2",0.014249836038203,0.0902614532485718,0.145,0.085,1,"EPO_nonresponsive","Acap2"
"Ankrd27",0.0142740536641679,0.106149771323446,0.173,0.111,1,"EPO_nonresponsive","Ankrd27"
"Nphp1",0.0143165112910905,0.0835526528676436,0.112,0.066,1,"EPO_nonresponsive","Nphp1"
"Tsc22d4",0.0143611382499103,0.13821886646048,0.716,0.659,1,"EPO_nonresponsive","Tsc22d4"
"Ruvbl1",0.0143735082498118,0.0904850725642942,0.425,0.328,1,"EPO_nonresponsive","Ruvbl1"
"Sat1",0.0143950991046995,0.127460651792516,0.33,0.236,1,"EPO_nonresponsive","Sat1"
"Crnkl1",0.0144493166371044,0.111326053585691,0.179,0.118,1,"EPO_nonresponsive","Crnkl1"
"Apobec3",0.0145267466404811,0.125775194198802,0.528,0.449,1,"EPO_nonresponsive","Apobec3"
"Wac",0.0146049474628118,0.0870587387227497,0.408,0.308,1,"EPO_nonresponsive","Wac"
"Mta3",0.0146050504126849,0.100693618507947,0.21,0.138,1,"EPO_nonresponsive","Mta3"
"Zyx",0.0146542213361158,0.126215166489995,0.492,0.413,1,"EPO_nonresponsive","Zyx"
"Tmx4",0.0146951535296214,0.121108074109731,0.284,0.207,1,"EPO_nonresponsive","Tmx4"
"Rtfdc1",0.0148544087817709,0.104426535510053,0.364,0.269,1,"EPO_nonresponsive","Rtfdc1"
"Aldh16a1",0.0148587181715312,0.0819937644892804,0.105,0.056,1,"EPO_nonresponsive","Aldh16a1"
"Nkx2-3",0.0149179365470348,0.109796821431881,0.167,0.105,1,"EPO_nonresponsive","Nkx2-3"
"S1pr1",0.0149252001570274,0.105911162708715,0.109,0.059,1,"EPO_nonresponsive","S1pr1"
"Egln2",0.0149513233790961,0.106555471686146,0.323,0.239,1,"EPO_nonresponsive","Egln2"
"Rbm33",0.0150009338049954,0.0918179718608542,0.162,0.102,1,"EPO_nonresponsive","Rbm33"
"Lrrk1",0.0151377769612741,0.0931216956400048,0.234,0.154,1,"EPO_nonresponsive","Lrrk1"
"Slc30a7",0.0151510080709551,0.0871951699199283,0.135,0.079,1,"EPO_nonresponsive","Slc30a7"
"Map2k7",0.0151596269913688,0.0962947030360821,0.155,0.095,1,"EPO_nonresponsive","Map2k7"
"Sh3bgrl",0.0152012621636193,0.124384070765859,0.53,0.439,1,"EPO_nonresponsive","Sh3bgrl"
"Erf",0.015210606178902,0.109609384128894,0.233,0.157,1,"EPO_nonresponsive","Erf"
"Sec31a",0.0152905488898359,0.0982931660193205,0.251,0.17,1,"EPO_nonresponsive","Sec31a"
"Dnase2a",0.0153523631861296,0.144894532315832,0.413,0.344,1,"EPO_nonresponsive","Dnase2a"
"Crlf2",0.0153616950559334,0.11341940979602,0.571,0.495,1,"EPO_nonresponsive","Crlf2"
"Epc2",0.0154238222601333,0.0942330180561072,0.145,0.089,1,"EPO_nonresponsive","Epc2"
"Zfp598",0.0155261749729387,0.0844663624756101,0.127,0.072,1,"EPO_nonresponsive","Zfp598"
"Tnfrsf13c",0.0155301628082118,0.0896443621347033,0.122,0.069,1,"EPO_nonresponsive","Tnfrsf13c"
"Lyn",0.0155414374061099,0.085707196413954,0.27,0.184,1,"EPO_nonresponsive","Lyn"
"Vegfb",0.0155806632268883,0.110130075094961,0.226,0.164,1,"EPO_nonresponsive","Vegfb"
"Naa25",0.0155937068708902,0.0801944689909996,0.113,0.062,1,"EPO_nonresponsive","Naa25"
"Acot11",0.0156626555703266,0.109480525571034,0.155,0.098,1,"EPO_nonresponsive","Acot11"
"Rtn4",0.0157869334830245,0.116075262797552,0.523,0.426,1,"EPO_nonresponsive","Rtn4"
"Gcnt2",0.0158482007073463,0.114367544060191,0.514,0.43,1,"EPO_nonresponsive","Gcnt2"
"Cdc73",0.0158532692207989,0.112509151106521,0.214,0.144,1,"EPO_nonresponsive","Cdc73"
"Acp6",0.0158604624050913,0.102533751424226,0.191,0.128,1,"EPO_nonresponsive","Acp6"
"Sart1",0.0158933565988801,0.109443975878492,0.257,0.184,1,"EPO_nonresponsive","Sart1"
"Slain2",0.0159048181873566,0.0986438090491312,0.174,0.111,1,"EPO_nonresponsive","Slain2"
"Eps15",0.015975548078739,0.080935073448097,0.178,0.108,1,"EPO_nonresponsive","Eps15"
"Nfkbil1",0.0160142632012637,0.104560533850498,0.254,0.18,1,"EPO_nonresponsive","Nfkbil1"
"Sf3b2",0.0160311343437309,0.108669755771691,0.714,0.666,1,"EPO_nonresponsive","Sf3b2"
"Sort1",0.0160798560321159,0.0683057582380548,0.106,0.052,1,"EPO_nonresponsive","Sort1"
"Mfap1a",0.016133920767861,0.0992698202224873,0.241,0.164,1,"EPO_nonresponsive","Mfap1a"
"Trappc3",0.0161654718839911,0.0976863704498641,0.34,0.256,1,"EPO_nonresponsive","Trappc3"
"Celf1",0.0161935124706134,0.096235061566725,0.368,0.275,1,"EPO_nonresponsive","Celf1"
"Smagp",0.0163180840612816,0.12529361270074,0.135,0.092,1,"EPO_nonresponsive","Smagp"
"Ppp2r1a",0.0163246661353971,0.0813644580032129,0.338,0.252,1,"EPO_nonresponsive","Ppp2r1a"
"Aebp2",0.0163616158907699,0.0876958959313653,0.226,0.151,1,"EPO_nonresponsive","Aebp2"
"Mark3",0.0163947909664206,0.0831729558980486,0.162,0.095,1,"EPO_nonresponsive","Mark3"
"Rnf166",0.0164107833244959,0.108644312175447,0.361,0.266,1,"EPO_nonresponsive","Rnf166"
"Pmm2",0.0164865012299889,0.102668353182395,0.212,0.144,1,"EPO_nonresponsive","Pmm2"
"Lrpprc",0.0164946468481754,0.0874010354900605,0.191,0.115,1,"EPO_nonresponsive","Lrpprc"
"Ibtk",0.0164952364743909,0.095428415097417,0.134,0.079,1,"EPO_nonresponsive","Ibtk"
"Mef2c",0.0165105695709778,0.131086568523724,0.778,0.721,1,"EPO_nonresponsive","Mef2c"
"Pstpip1",0.0166769650103524,0.117663183427283,0.26,0.184,1,"EPO_nonresponsive","Pstpip1"
"Limd2",0.0167256982139396,0.112754549440089,0.737,0.672,1,"EPO_nonresponsive","Limd2"
"Tgfbr2",0.0167376848452994,0.0876756853262102,0.18,0.111,1,"EPO_nonresponsive","Tgfbr2"
"Phc1",0.0167396985862101,0.0853564182598964,0.115,0.066,1,"EPO_nonresponsive","Phc1"
