"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fn3krp",1.77872150833227e-19,0.34512182457507,0.312,0.096,1.93987367698717e-15,"EPO_responsive","Fn3krp"
"Wdr76",1.10912053954791e-18,0.435445003601636,0.503,0.314,1.20960686043095e-14,"EPO_responsive","Wdr76"
"Bmp2k",1.11768516579568e-18,0.378904207307657,0.397,0.184,1.21894744181677e-14,"EPO_responsive","Bmp2k"
"Alkbh5",1.21301778172369e-18,0.392364413202292,0.63,0.428,1.32291719274785e-14,"EPO_responsive","Alkbh5"
"Cox5a",2.18638183076833e-18,0.309682480643599,0.927,0.849,2.38446802463594e-14,"EPO_responsive","Cox5a"
"Spry2",1.01752816255863e-17,0.381326598579424,0.3,0.118,1.10971621408644e-13,"EPO_responsive","Spry2"
"Cox7a2",1.57525672937119e-17,0.271526646317792,0.961,0.918,1.71797498905222e-13,"EPO_responsive","Cox7a2"
"Snrpd1",2.00870852354718e-17,0.343906683532749,0.888,0.805,2.19069751578055e-13,"EPO_responsive","Snrpd1"
"Ythdf2",2.42634087396751e-16,0.382684565904747,0.691,0.537,2.64616735714896e-12,"EPO_responsive","Ythdf2"
"Rbm45",3.56622542429116e-16,0.336520564012047,0.327,0.124,3.88932544773194e-12,"EPO_responsive","Rbm45"
"Myh9",4.58326287615271e-16,0.3574162767596,0.794,0.669,4.99850649273215e-12,"EPO_responsive","Myh9"
"Sumo2",4.89308982633959e-16,0.204882748621627,0.991,0.98,5.33640376460596e-12,"EPO_responsive","Sumo2"
"Srsf3",1.88898273322264e-15,0.267669685410695,0.952,0.905,2.06012456885261e-11,"EPO_responsive","Srsf3"
"Snrpf",2.29457480229699e-15,0.251439470531276,0.976,0.937,2.5024632793851e-11,"EPO_responsive","Snrpf"
"Hmgn2",3.82652076745634e-15,0.276244301136185,0.961,0.931,4.17320354898788e-11,"EPO_responsive","Hmgn2"
"Atp5j",5.08166686945354e-15,0.197702246551518,0.988,0.952,5.54206588782603e-11,"EPO_responsive","Atp5j"
"Khsrp",6.82608086073493e-15,0.346524030585148,0.515,0.323,7.44452378671751e-11,"EPO_responsive","Khsrp"
"Skp1a",7.82649740121618e-15,0.31448627728118,0.812,0.7,8.53557806576636e-11,"EPO_responsive","Skp1a"
"Stmn1",1.1433501016875e-14,0.278552763331481,0.973,0.93,1.24693762090038e-10,"EPO_responsive","Stmn1"
"Txn1",6.29218489697206e-14,0.195003714036374,0.994,0.963,6.86225684863773e-10,"EPO_responsive","Txn1"
"Nfia",1.61366103438834e-13,0.35111788308805,0.267,0.118,1.75985872410392e-09,"EPO_responsive","Nfia"
"Mrpl42",1.97666539836096e-13,0.313930581869579,0.791,0.665,2.15575128345246e-09,"EPO_responsive","Mrpl42"
"H2afz",2.05574101296756e-13,0.245302051184489,1,0.988,2.24199114874242e-09,"EPO_responsive","H2afz"
"Dpysl2",2.26780195310198e-13,0.360105113384764,0.461,0.311,2.47326481005302e-09,"EPO_responsive","Dpysl2"
"Set",2.75188848656326e-13,0.249103621035497,0.961,0.917,3.00120958344589e-09,"EPO_responsive","Set"
"Prrc2c",6.39176019418373e-13,0.284815985681064,0.827,0.712,6.97085366777678e-09,"EPO_responsive","Prrc2c"
"Zscan26",1.05865475648489e-12,0.299501497399136,0.379,0.194,1.15456887742242e-08,"EPO_responsive","Zscan26"
"Ppm1h",1.40419003226921e-12,0.341987511806556,0.397,0.233,1.5314096491928e-08,"EPO_responsive","Ppm1h"
"Gas2l3",2.06277292346652e-12,0.337410545313707,0.406,0.245,2.24966015033258e-08,"EPO_responsive","Gas2l3"
"Hmgb1",3.28720656249871e-12,0.229885601913573,0.997,0.985,3.58502747706109e-08,"EPO_responsive","Hmgb1"
"Fkbp3",3.2908905725057e-12,0.259494520415846,0.858,0.744,3.58904525837472e-08,"EPO_responsive","Fkbp3"
"Dctn4",4.62613400299963e-12,0.326115554099526,0.427,0.264,5.0452617436714e-08,"EPO_responsive","Dctn4"
"Sirt6",8.24664026747319e-12,0.286515616308106,0.267,0.122,8.99378587570626e-08,"EPO_responsive","Sirt6"
"Hmgb2",9.33179544060837e-12,0.278672319574502,0.936,0.854,1.01772561075275e-07,"EPO_responsive","Hmgb2"
"Cox6c",1.03637144446366e-11,0.171889070933986,0.997,0.968,1.13026669733207e-07,"EPO_responsive","Cox6c"
"mt-Nd4",1.26492980479324e-11,0.155351250211755,1,0.998,1.3795324451075e-07,"EPO_responsive","mt-Nd4"
"Uqcr11",2.12028452081959e-11,0.209892132445159,0.958,0.91,2.31238229840585e-07,"EPO_responsive","Uqcr11"
"Acot2",2.16169719057841e-11,0.305048916975256,0.342,0.175,2.35754695604481e-07,"EPO_responsive","Acot2"
"Otub1",2.32917752060791e-11,0.299178797878052,0.503,0.341,2.54020100397498e-07,"EPO_responsive","Otub1"
"Myef2",3.01676640481118e-11,0.290240507744315,0.361,0.22,3.29008544108708e-07,"EPO_responsive","Myef2"
"Tmem256",3.9694046596294e-11,0.229820066171177,0.948,0.923,4.32903272179182e-07,"EPO_responsive","Tmem256"
"Atp5g1",4.32754828181276e-11,0.238214059268097,0.945,0.889,4.719624156145e-07,"EPO_responsive","Atp5g1"
"Sema4b",5.00225779280635e-11,0.292657162054537,0.364,0.212,5.45546234883461e-07,"EPO_responsive","Sema4b"
"Cdkn1b",6.62410113364077e-11,0.317195758291129,0.391,0.236,7.22424469634863e-07,"EPO_responsive","Cdkn1b"
"Dut",7.12024666725291e-11,0.263217608424007,0.855,0.751,7.76534101530602e-07,"EPO_responsive","Dut"
"Ssr1",1.62920337152102e-10,0.296156979450034,0.724,0.622,1.77680919698083e-06,"EPO_responsive","Ssr1"
"Ric1",1.94494835594405e-10,0.282667007840182,0.221,0.102,2.12116067699258e-06,"EPO_responsive","Ric1"
"Cenpw",2.12852150567755e-10,0.28315478118941,0.576,0.416,2.32136555409193e-06,"EPO_responsive","Cenpw"
"Rhoa",2.32097032081948e-10,0.281107536731069,0.842,0.802,2.53125023188572e-06,"EPO_responsive","Rhoa"
"Yme1l1",2.48302510772036e-10,0.291335332323717,0.579,0.423,2.70798718247982e-06,"EPO_responsive","Yme1l1"
"Snrpe",2.84963262075773e-10,0.196114551280919,0.973,0.937,3.10780933619838e-06,"EPO_responsive","Snrpe"
"Lrrc8a",3.08001052089783e-10,0.2886915616663,0.379,0.225,3.35905947409117e-06,"EPO_responsive","Lrrc8a"
"Tomm7",6.6178864215702e-10,0.183211683175092,0.964,0.939,7.21746693136446e-06,"EPO_responsive","Tomm7"
"Rrm2",6.79328943247546e-10,0.362566479231016,0.409,0.281,7.40876145505774e-06,"EPO_responsive","Rrm2"
"Mtmr2",7.46332588222377e-10,0.263879626793106,0.312,0.183,8.13950320715324e-06,"EPO_responsive","Mtmr2"
"Hyou1",8.10357202499436e-10,0.258342458778047,0.236,0.116,8.83775565045885e-06,"EPO_responsive","Hyou1"
"Erh",9.55299936831708e-10,0.219087270661776,0.955,0.934,1.04185011110866e-05,"EPO_responsive","Erh"
"Cox8a",1.01431693627467e-09,0.148032817613724,1,0.986,1.10621405070115e-05,"EPO_responsive","Cox8a"
"Fabp5",1.65912848921917e-09,0.294335194118834,0.512,0.387,1.80944553034242e-05,"EPO_responsive","Fabp5"
"Pim1",3.40259497586542e-09,0.305246115229928,0.345,0.226,3.71087008067883e-05,"EPO_responsive","Pim1"
"Atp5e",4.02926846575004e-09,0.153409780067334,0.985,0.973,4.394320188747e-05,"EPO_responsive","Atp5e"
"Kdm6b",4.91359572102747e-09,0.235822377342489,0.339,0.173,5.35876749335256e-05,"EPO_responsive","Kdm6b"
"Mif",5.75288705441061e-09,0.187781375502627,0.958,0.921,6.27409862154021e-05,"EPO_responsive","Mif"
"Siva1",6.37752520564027e-09,0.238269002628853,0.83,0.742,6.95532898927128e-05,"EPO_responsive","Siva1"
"Ttyh2",6.48271178455941e-09,0.162943520269981,0.124,0.039,7.07004547224049e-05,"EPO_responsive","Ttyh2"
"Cmc2",8.8201895765087e-09,0.265864182931709,0.497,0.376,9.61929875214039e-05,"EPO_responsive","Cmc2"
"Ncoa3",9.40225650744181e-09,0.234498755005759,0.339,0.193,0.00010254100947016,"EPO_responsive","Ncoa3"
"Tipin",1.15114650888153e-08,0.278993390025098,0.773,0.687,0.00012554403825862,"EPO_responsive","Tipin"
"Usmg5",1.24671828493185e-08,0.204739388495196,0.936,0.903,0.000135967096154668,"EPO_responsive","Usmg5"
"Cks1b",1.33315656191043e-08,0.259932077307182,0.715,0.599,0.000145394054641952,"EPO_responsive","Cks1b"
"Lsm2",1.4152267052943e-08,0.244310298142585,0.764,0.66,0.000154344624479397,"EPO_responsive","Lsm2"
"Golt1b",2.16703988334608e-08,0.237046486607863,0.385,0.262,0.000236337369677724,"EPO_responsive","Golt1b"
"Prim2",2.27670019225943e-08,0.233651834494513,0.303,0.195,0.000248296922967814,"EPO_responsive","Prim2"
"Tmem87a",2.33415581460178e-08,0.231709847351426,0.255,0.133,0.00025456303314047,"EPO_responsive","Tmem87a"
"Fbxo46",2.3569838492625e-08,0.230678718574081,0.282,0.156,0.000257052658600568,"EPO_responsive","Fbxo46"
"St13",2.62086936002616e-08,0.250493283443615,0.842,0.796,0.000285832012404453,"EPO_responsive","St13"
"Crip1",2.62153799126963e-08,0.222265561005478,0.924,0.88,0.000285904933327866,"EPO_responsive","Crip1"
"Slbp",4.44234106749273e-08,0.221564373477799,0.761,0.654,0.000484481716820758,"EPO_responsive","Slbp"
"Ran",6.34864040681013e-08,0.167283788725457,0.97,0.941,0.000692382722766712,"EPO_responsive","Ran"
"Ptges3",9.57599953227867e-08,0.229671545712441,0.852,0.795,0.00104435850899031,"EPO_responsive","Ptges3"
"Tk1",1.00896310469211e-07,0.278832677107888,0.412,0.292,0.00110037516197721,"EPO_responsive","Tk1"
"Ccdc34",1.43286352419451e-07,0.256886440244478,0.503,0.379,0.00156268095948653,"EPO_responsive","Ccdc34"
"Lsm3",1.45435152799042e-07,0.227121390529219,0.833,0.773,0.00158611577642635,"EPO_responsive","Lsm3"
"Cenph",1.75015469901629e-07,0.239885603332165,0.327,0.232,0.00190871871474717,"EPO_responsive","Cenph"
"B4galt1",1.77403055944355e-07,0.243653505752329,0.345,0.236,0.00193475772812913,"EPO_responsive","B4galt1"
"Hnrnpa1",2.06763401015358e-07,0.176842199811341,0.976,0.965,0.0022549616514735,"EPO_responsive","Hnrnpa1"
"Syce2",2.27374230287798e-07,0.22444595910532,0.688,0.583,0.00247974335551873,"EPO_responsive","Syce2"
"Agpat1",3.27143619025862e-07,0.22290972766951,0.306,0.184,0.00356782830909606,"EPO_responsive","Agpat1"
"Dnph1",3.56969703615195e-07,0.264388692563122,0.473,0.384,0.00389311158762732,"EPO_responsive","Dnph1"
"Ly6e",5.73130265209092e-07,0.154286783862933,0.973,0.939,0.00625055867237036,"EPO_responsive","Ly6e"
"Dtymk",5.81650017410539e-07,0.226886357478905,0.761,0.682,0.00634347508987934,"EPO_responsive","Dtymk"
"Eif5a",6.86596186963214e-07,0.150869378673468,0.979,0.977,0.00748801801502082,"EPO_responsive","Eif5a"
"Dusp3",6.94845025492409e-07,0.213497586398187,0.282,0.17,0.00757797984802022,"EPO_responsive","Dusp3"
"Mrpl12",8.1457752546262e-07,0.230398043311211,0.721,0.636,0.00888378249269533,"EPO_responsive","Mrpl12"
"Fli1",1.01631130192568e-06,0.232345746509207,0.564,0.46,0.0110838910588014,"EPO_responsive","Fli1"
"Tyms",1.02453637802163e-06,0.263456342115479,0.573,0.475,0.0111735937387039,"EPO_responsive","Tyms"
"Tuba1b",1.16028963247821e-06,0.180483515736094,0.948,0.926,0.0126541187318074,"EPO_responsive","Tuba1b"
"Atp5l",1.17393734873692e-06,0.12300987607393,0.994,0.977,0.0128029607253249,"EPO_responsive","Atp5l"
"Tbca",1.34055679796523e-06,0.158291345274081,0.906,0.846,0.0146201124386088,"EPO_responsive","Tbca"
"Fam3c",1.56788827869598e-06,0.23636702617152,0.382,0.282,0.0170993895674584,"EPO_responsive","Fam3c"
"Hspe1",1.61590603962335e-06,0.165490734033305,0.961,0.927,0.0176230712681323,"EPO_responsive","Hspe1"
"Pi4kb",1.71531023512249e-06,0.161161861193027,0.13,0.054,0.0187071734242459,"EPO_responsive","Pi4kb"
"Ndufb7",1.81048015617021e-06,0.185720150188118,0.839,0.778,0.0197450965831923,"EPO_responsive","Ndufb7"
"Zfp691",1.83307254807223e-06,0.158379625247845,0.161,0.07,0.0199914892092757,"EPO_responsive","Zfp691"
"Ndufa2",3.00864410055737e-06,0.179346002337793,0.939,0.921,0.0328122725606787,"EPO_responsive","Ndufa2"
"Sept2",3.2607731514774e-06,0.222662292185131,0.6,0.516,0.0355619919900125,"EPO_responsive","Sept2"
"Anapc15",3.50490333019388e-06,0.230620463894799,0.342,0.263,0.0382244757190945,"EPO_responsive","Anapc15"
"Spc24",3.51524455831455e-06,0.247403001416543,0.442,0.342,0.0383372571529784,"EPO_responsive","Spc24"
"Hint1",3.82885636582066e-06,0.140079826828428,0.979,0.965,0.0417575075256402,"EPO_responsive","Hint1"
"Cycs",4.02279697228733e-06,0.215849538179943,0.803,0.752,0.0438726237797656,"EPO_responsive","Cycs"
"Ube2n",4.42442476207832e-06,0.204873273617854,0.755,0.691,0.0482527764552262,"EPO_responsive","Ube2n"
"Dtl",5.16120115482682e-06,0.230698755673558,0.588,0.492,0.0562880597945413,"EPO_responsive","Dtl"
"Ndufa5",5.89674091391191e-06,0.199203177137363,0.788,0.722,0.0643098564071233,"EPO_responsive","Ndufa5"
"Cenpm",8.18432798586323e-06,0.209122849363525,0.403,0.313,0.0892582810138244,"EPO_responsive","Cenpm"
"Rbp1",8.61375734820867e-06,0.217666039715082,0.621,0.53,0.0939416376395637,"EPO_responsive","Rbp1"
"Shfm1",1.36546760056855e-05,0.128248387907683,0.979,0.967,0.148917896518006,"EPO_responsive","Shfm1"
"Dcaf6",1.40527541428309e-05,0.171862157857399,0.179,0.101,0.153259336681713,"EPO_responsive","Dcaf6"
"Foxo3",1.51358180235444e-05,0.194005408771446,0.427,0.327,0.165071231364775,"EPO_responsive","Foxo3"
"Nhp2",1.56300160713995e-05,0.196678654003333,0.806,0.753,0.170460955274683,"EPO_responsive","Nhp2"
"Gsk3b",1.56967813587403e-05,0.186974249841223,0.655,0.573,0.171189097498422,"EPO_responsive","Gsk3b"
"Ppia",1.81775562566434e-05,0.0839978793311977,1,1,0.198244428534953,"EPO_responsive","Ppia"
"Hist1h2ag",1.84500241902585e-05,0.134314760321641,0.103,0.056,0.201215963818959,"EPO_responsive","Hist1h2ag"
"Gatm",1.87798863758728e-05,0.200983896630617,0.233,0.169,0.204813440815268,"EPO_responsive","Gatm"
"Nhp2l1",1.88921852881247e-05,0.176471862769726,0.864,0.821,0.206038172752288,"EPO_responsive","Nhp2l1"
"Nedd8",1.98214609097715e-05,0.138083553784922,0.924,0.871,0.216172852681968,"EPO_responsive","Nedd8"
"Pcnp",2.33276134112596e-05,0.183317903905262,0.636,0.555,0.254410951863198,"EPO_responsive","Pcnp"
"Vamp5",2.47187964510502e-05,0.153195553212776,0.891,0.822,0.269583194095154,"EPO_responsive","Vamp5"
"Mrpl33",2.80707552821038e-05,0.16405720034173,0.861,0.799,0.306139657106624,"EPO_responsive","Mrpl33"
"Itpripl1",3.43106725046368e-05,0.170737011765193,0.185,0.115,0.374192194335569,"EPO_responsive","Itpripl1"
"Eif2s2",3.66557520736499e-05,0.158260952708705,0.87,0.83,0.399767632115225,"EPO_responsive","Eif2s2"
"Ifitm1",4.60746597186302e-05,0.199789669602479,0.7,0.604,0.502490238891381,"EPO_responsive","Ifitm1"
"Lsm6",4.88538968790617e-05,0.169752725571294,0.794,0.725,0.532800599363046,"EPO_responsive","Lsm6"
"Haus1",6.77387694718242e-05,0.176499329812323,0.297,0.23,0.738759019859715,"EPO_responsive","Haus1"
"Pole4",7.0380451938626e-05,0.187558963383825,0.712,0.657,0.767569208842656,"EPO_responsive","Pole4"
"Nudcd2",7.28940475271123e-05,0.206673074308061,0.512,0.448,0.794982482330687,"EPO_responsive","Nudcd2"
"Snrpd2",7.43055412653895e-05,0.17117549846283,0.891,0.871,0.810376233040338,"EPO_responsive","Snrpd2"
"Dek",8.77339779379601e-05,0.157425807642311,0.858,0.817,0.956826763391393,"EPO_responsive","Dek"
"Peg12",8.88818321821144e-05,0.140027001637882,0.145,0.083,0.96934526177814,"EPO_responsive","Peg12"
"Hprt",8.96822649884986e-05,0.158984087135886,0.767,0.695,0.978074781964565,"EPO_responsive","Hprt"
"Eif4ebp1",9.17378199726593e-05,0.193077155231176,0.688,0.632,1,"EPO_responsive","Eif4ebp1"
"Nme1",9.5676580062076e-05,0.1632860760716,0.87,0.823,1,"EPO_responsive","Nme1"
"Ccdc58",9.89480882067915e-05,0.172636942263215,0.348,0.272,1,"EPO_responsive","Ccdc58"
"Gstp1",0.000104941435870344,0.192291291974616,0.336,0.269,1,"EPO_responsive","Gstp1"
"Park7",0.00010748741431547,0.142049367996389,0.936,0.901,1,"EPO_responsive","Park7"
"Bard1",0.000109236009773648,0.141644495270899,0.191,0.129,1,"EPO_responsive","Bard1"
"Rheb",0.000111978192985626,0.167943509285581,0.718,0.656,1,"EPO_responsive","Rheb"
"Smc2",0.000122852572020124,0.214106179658691,0.536,0.457,1,"EPO_responsive","Smc2"
"Srsf10",0.000128837276970081,0.19752779480191,0.609,0.541,1,"EPO_responsive","Srsf10"
"Pdzd8",0.00012972434765591,0.168705264470966,0.306,0.225,1,"EPO_responsive","Pdzd8"
"Tmem181a",0.000138010911021839,0.155096205841194,0.173,0.104,1,"EPO_responsive","Tmem181a"
"Bola2",0.0001398497590716,0.183058209985544,0.788,0.74,1,"EPO_responsive","Bola2"
"Calm2",0.000141006571578087,0.119589279169037,0.967,0.969,1,"EPO_responsive","Calm2"
"Wdhd1",0.0001427525161057,0.159725479821526,0.306,0.228,1,"EPO_responsive","Wdhd1"
"Rbm3",0.000143826107728972,0.131094707160146,0.958,0.941,1,"EPO_responsive","Rbm3"
"Atp5k",0.000150072596554534,0.15831063206534,0.9,0.882,1,"EPO_responsive","Atp5k"
"Itgb3bp",0.000150476448738013,0.184930051804946,0.352,0.281,1,"EPO_responsive","Itgb3bp"
"Cdca8",0.000156553967248992,0.217468958472002,0.361,0.281,1,"EPO_responsive","Cdca8"
"Pfdn6",0.000161624197850237,0.185801931381659,0.642,0.566,1,"EPO_responsive","Pfdn6"
"Ezh2",0.00016328895860319,0.200863428611852,0.561,0.496,1,"EPO_responsive","Ezh2"
"Pdcd4",0.000165713282168902,0.18970887394973,0.797,0.733,1,"EPO_responsive","Pdcd4"
"Hnrnpul1",0.000170212215999844,0.183763940873604,0.648,0.585,1,"EPO_responsive","Hnrnpul1"
"Psme1",0.000173365794961903,0.162785895679805,0.827,0.784,1,"EPO_responsive","Psme1"
"Magoh",0.000176324400268968,0.189217614298239,0.682,0.632,1,"EPO_responsive","Magoh"
"Pbk",0.00018392264668093,0.193890707268983,0.333,0.253,1,"EPO_responsive","Pbk"
"Uqcc2",0.000187712328004296,0.186944115113755,0.755,0.709,1,"EPO_responsive","Uqcc2"
"Nme4",0.000191591818261966,0.196987552578205,0.5,0.437,1,"EPO_responsive","Nme4"
"Cdca7",0.00019688250989414,0.153374459120477,0.661,0.571,1,"EPO_responsive","Cdca7"
"Pitpnc1",0.000199232603736063,0.177861919052149,0.406,0.331,1,"EPO_responsive","Pitpnc1"
"Rad51ap1",0.000228029779139551,0.168654234125601,0.327,0.252,1,"EPO_responsive","Rad51ap1"
"Vti1a",0.000238658568373002,0.116814542695426,0.112,0.064,1,"EPO_responsive","Vti1a"
"Atp5g2",0.000244309726529916,0.0972073934015087,0.988,0.974,1,"EPO_responsive","Atp5g2"
"Ppm1g",0.000251077310834764,0.203519962996236,0.642,0.596,1,"EPO_responsive","Ppm1g"
"Srsf7",0.000252249838273875,0.156557363048069,0.824,0.786,1,"EPO_responsive","Srsf7"
"Nudt5",0.000254452411198182,0.171947915154522,0.545,0.477,1,"EPO_responsive","Nudt5"
"H3f3a",0.000260040482300624,0.0809551914733686,1,0.997,1,"EPO_responsive","H3f3a"
"Cenpk",0.00026310460661299,0.170019885697526,0.297,0.232,1,"EPO_responsive","Cenpk"
"Hnrnpl",0.000265363992382661,0.194847713769651,0.658,0.623,1,"EPO_responsive","Hnrnpl"
"Nudc",0.000266851930286392,0.160557686221167,0.791,0.742,1,"EPO_responsive","Nudc"
"Ndufc1",0.000283499874059115,0.140631224343297,0.812,0.753,1,"EPO_responsive","Ndufc1"
"Zfand4",0.000285547950528864,0.130557716733306,0.142,0.091,1,"EPO_responsive","Zfand4"
"Srm",0.000306719183484561,0.17477641038977,0.57,0.5,1,"EPO_responsive","Srm"
"Ndufa3",0.000320195780458166,0.101899980431352,0.942,0.915,1,"EPO_responsive","Ndufa3"
"Aunip",0.000320198396149994,0.16819169381231,0.224,0.176,1,"EPO_responsive","Aunip"
"Uqcr10",0.000337317352378678,0.126478172654313,0.915,0.882,1,"EPO_responsive","Uqcr10"
"Banf1",0.000400882183515127,0.172738631932719,0.755,0.718,1,"EPO_responsive","Banf1"
"Lsm8",0.000403879042732219,0.189498555238141,0.706,0.659,1,"EPO_responsive","Lsm8"
"Ndufs5",0.000421460443280289,0.147555849710312,0.797,0.746,1,"EPO_responsive","Ndufs5"
"Ndufs7",0.000422626706635241,0.151213945373297,0.776,0.718,1,"EPO_responsive","Ndufs7"
"Rfc4",0.000438806483734719,0.166151182053444,0.418,0.349,1,"EPO_responsive","Rfc4"
"Rap2b",0.000476232100251201,0.155049584241076,0.352,0.27,1,"EPO_responsive","Rap2b"
